week,state,state_name,disease,cases,incidence_per_capita
198535,IA,IOWA,HEPATITIS A,1,0.04
198535,ID,IDAHO,HEPATITIS A,5,0.5
198535,IL,ILLINOIS,HEPATITIS A,2,0.02
198535,KS,KANSAS,HEPATITIS A,4,0.16
198535,KY,KENTUCKY,HEPATITIS A,4,0.11
198535,LA,LOUISIANA,HEPATITIS A,4,0.09
198535,MA,MASSACHUSETTS,HEPATITIS A,2,0.03
198535,MD,MARYLAND,HEPATITIS A,4,0.09
198535,MI,MICHIGAN,HEPATITIS A,4,0.04
198535,MS,MISSISSIPPI,HEPATITIS A,1,0.04
198535,NC,NORTH CAROLINA,HEPATITIS A,2,0.03
198535,NE,NEBRASKA,HEPATITIS A,12,0.76
198535,NH,NEW HAMPSHIRE,HEPATITIS A,1,0.1
198535,NJ,NEW JERSEY,HEPATITIS A,6,0.08
198535,NM,NEW MEXICO,HEPATITIS A,14,0.96
198535,NV,NEVADA,HEPATITIS A,14,1.43
198535,NY,NEW YORK,HEPATITIS A,15,0.08
198535,OH,OHIO,HEPATITIS A,8,0.07
198535,OK,OKLAHOMA,HEPATITIS A,4,0.12
198535,OR,OREGON,HEPATITIS A,31,1.16
198535,SC,SOUTH CAROLINA,HEPATITIS A,1,0.03
198535,SD,SOUTH DAKOTA,HEPATITIS A,12,1.72
198535,TN,TENNESSEE,HEPATITIS A,1,0.02
198535,TX,TEXAS,HEPATITIS A,26,0.16
198535,UT,UTAH,HEPATITIS A,11,0.66
198535,WA,WASHINGTON,HEPATITIS A,12,0.27
198536,AR,ARKANSAS,HEPATITIS A,10,0.43
198536,AZ,ARIZONA,HEPATITIS A,30,0.91
198536,CA,CALIFORNIA,HEPATITIS A,115,0.42
198536,CO,COLORADO,HEPATITIS A,2,0.06
198536,CT,CONNECTICUT,HEPATITIS A,6,0.19
198536,DE,DELAWARE,HEPATITIS A,1,0.16
198536,FL,FLORIDA,HEPATITIS A,31,0.27
198536,GA,GEORGIA,HEPATITIS A,4,0.07
198536,HI,HAWAII,HEPATITIS A,3,0.29
198536,IA,IOWA,HEPATITIS A,2,0.07
198536,ID,IDAHO,HEPATITIS A,7,0.71
198536,IN,INDIANA,HEPATITIS A,3,0.06
198536,KS,KANSAS,HEPATITIS A,2,0.08
198536,KY,KENTUCKY,HEPATITIS A,3,0.08
198536,LA,LOUISIANA,HEPATITIS A,7,0.16
198536,MA,MASSACHUSETTS,HEPATITIS A,6,0.1
198536,MD,MARYLAND,HEPATITIS A,1,0.02
198536,MI,MICHIGAN,HEPATITIS A,4,0.04
198536,MO,MISSOURI,HEPATITIS A,1,0.02
198536,MS,MISSISSIPPI,HEPATITIS A,1,0.04
198536,NC,NORTH CAROLINA,HEPATITIS A,1,0.02
198536,NE,NEBRASKA,HEPATITIS A,2,0.13
198536,NJ,NEW JERSEY,HEPATITIS A,4,0.05
198536,NM,NEW MEXICO,HEPATITIS A,12,0.82
198536,NV,NEVADA,HEPATITIS A,9,0.92
198536,NY,NEW YORK,HEPATITIS A,23,0.13
198536,OH,OHIO,HEPATITIS A,11,0.1
198536,OK,OKLAHOMA,HEPATITIS A,8,0.25
198536,OR,OREGON,HEPATITIS A,33,1.23
198536,PA,PENNSYLVANIA,HEPATITIS A,16,0.14
198536,SD,SOUTH DAKOTA,HEPATITIS A,5,0.72
198536,TX,TEXAS,HEPATITIS A,50,0.3
198536,UT,UTAH,HEPATITIS A,4,0.24
198536,VA,VIRGINIA,HEPATITIS A,4,0.07
198536,VT,VERMONT,HEPATITIS A,1,0.19
198536,WA,WASHINGTON,HEPATITIS A,36,0.81
198536,WV,WEST VIRGINIA,HEPATITIS A,1,0.05
198537,AL,ALABAMA,HEPATITIS A,3,0.08
198537,AR,ARKANSAS,HEPATITIS A,1,0.04
198537,AZ,ARIZONA,HEPATITIS A,19,0.57
198537,CA,CALIFORNIA,HEPATITIS A,108,0.4
198537,CO,COLORADO,HEPATITIS A,15,0.46
198537,CT,CONNECTICUT,HEPATITIS A,11,0.34
198537,FL,FLORIDA,HEPATITIS A,17,0.15
198537,GA,GEORGIA,HEPATITIS A,9,0.15
198537,ID,IDAHO,HEPATITIS A,7,0.71
198537,IL,ILLINOIS,HEPATITIS A,4,0.04
198537,KS,KANSAS,HEPATITIS A,5,0.21
198537,LA,LOUISIANA,HEPATITIS A,2,0.05
198537,MA,MASSACHUSETTS,HEPATITIS A,3,0.05
198537,MD,MARYLAND,HEPATITIS A,4,0.09
198537,MI,MICHIGAN,HEPATITIS A,4,0.04
198537,MT,MONTANA,HEPATITIS A,13,1.6
198537,NC,NORTH CAROLINA,HEPATITIS A,1,0.02
198537,ND,NORTH DAKOTA,HEPATITIS A,1,0.15
198537,NH,NEW HAMPSHIRE,HEPATITIS A,1,0.1
198537,NJ,NEW JERSEY,HEPATITIS A,9,0.12
198537,NM,NEW MEXICO,HEPATITIS A,16,1.09
198537,NV,NEVADA,HEPATITIS A,8,0.82
198537,OH,OHIO,HEPATITIS A,6,0.06
198537,OK,OKLAHOMA,HEPATITIS A,15,0.46
198537,OR,OREGON,HEPATITIS A,24,0.89
198537,PA,PENNSYLVANIA,HEPATITIS A,5,0.04
198537,RI,RHODE ISLAND,HEPATITIS A,3,0.31
198537,SC,SOUTH CAROLINA,HEPATITIS A,1,0.03
198537,SD,SOUTH DAKOTA,HEPATITIS A,5,0.72
198537,TN,TENNESSEE,HEPATITIS A,3,0.06
198537,TX,TEXAS,HEPATITIS A,55,0.33
198537,UT,UTAH,HEPATITIS A,5,0.3
198537,VA,VIRGINIA,HEPATITIS A,2,0.03
198537,WA,WASHINGTON,HEPATITIS A,4,0.09
198537,WV,WEST VIRGINIA,HEPATITIS A,1,0.05
198537,WY,WYOMING,HEPATITIS A,1,0.2
198538,AL,ALABAMA,HEPATITIS A,1,0.03
198538,AR,ARKANSAS,HEPATITIS A,1,0.04
198538,AZ,ARIZONA,HEPATITIS A,34,1.03
198538,CA,CALIFORNIA,HEPATITIS A,114,0.42
198538,CO,COLORADO,HEPATITIS A,11,0.34
198538,CT,CONNECTICUT,HEPATITIS A,43,1.33
198538,DE,DELAWARE,HEPATITIS A,1,0.16
198538,FL,FLORIDA,HEPATITIS A,22,0.19
198538,GA,GEORGIA,HEPATITIS A,1,0.02
198538,IA,IOWA,HEPATITIS A,2,0.07
198538,ID,IDAHO,HEPATITIS A,1,0.1
198538,IL,ILLINOIS,HEPATITIS A,6,0.05
198538,IN,INDIANA,HEPATITIS A,4,0.07
198538,KS,KANSAS,HEPATITIS A,7,0.29
198538,KY,KENTUCKY,HEPATITIS A,3,0.08
198538,LA,LOUISIANA,HEPATITIS A,7,0.16
198538,MA,MASSACHUSETTS,HEPATITIS A,3,0.05
198538,MI,MICHIGAN,HEPATITIS A,5,0.05
198538,MN,MINNESOTA,HEPATITIS A,2,0.05
198538,MS,MISSISSIPPI,HEPATITIS A,3,0.12
198538,MT,MONTANA,HEPATITIS A,6,0.74
198538,NC,NORTH CAROLINA,HEPATITIS A,3,0.05
198538,NJ,NEW JERSEY,HEPATITIS A,6,0.08
198538,NM,NEW MEXICO,HEPATITIS A,7,0.48
198538,NV,NEVADA,HEPATITIS A,8,0.82
198538,OH,OHIO,HEPATITIS A,6,0.06
198538,OK,OKLAHOMA,HEPATITIS A,6,0.18
198538,OR,OREGON,HEPATITIS A,70,2.61
198538,PA,PENNSYLVANIA,HEPATITIS A,23,0.2
198538,RI,RHODE ISLAND,HEPATITIS A,2,0.2
198538,SC,SOUTH CAROLINA,HEPATITIS A,2,0.06
198538,TN,TENNESSEE,HEPATITIS A,1,0.02
198538,TX,TEXAS,HEPATITIS A,50,0.3
198538,UT,UTAH,HEPATITIS A,7,0.42
198538,VA,VIRGINIA,HEPATITIS A,3,0.05
198538,WA,WASHINGTON,HEPATITIS A,9,0.2
198539,AR,ARKANSAS,HEPATITIS A,6,0.26
198539,AZ,ARIZONA,HEPATITIS A,31,0.94
198539,CA,CALIFORNIA,HEPATITIS A,140,0.52
198539,CO,COLORADO,HEPATITIS A,8,0.25
198539,CT,CONNECTICUT,HEPATITIS A,2,0.06
198539,FL,FLORIDA,HEPATITIS A,29,0.25
198539,GA,GEORGIA,HEPATITIS A,10,0.16
198539,HI,HAWAII,HEPATITIS A,7,0.67
198539,ID,IDAHO,HEPATITIS A,4,0.4
198539,IL,ILLINOIS,HEPATITIS A,2,0.02
198539,IN,INDIANA,HEPATITIS A,5,0.09
198539,KS,KANSAS,HEPATITIS A,5,0.21
198539,KY,KENTUCKY,HEPATITIS A,4,0.11
198539,LA,LOUISIANA,HEPATITIS A,2,0.05
198539,MA,MASSACHUSETTS,HEPATITIS A,6,0.1
198539,MI,MICHIGAN,HEPATITIS A,7,0.08
198539,MN,MINNESOTA,HEPATITIS A,56,1.33
198539,MO,MISSOURI,HEPATITIS A,4,0.08
198539,MS,MISSISSIPPI,HEPATITIS A,4,0.15
198539,MT,MONTANA,HEPATITIS A,1,0.12
198539,NC,NORTH CAROLINA,HEPATITIS A,3,0.05
198539,NE,NEBRASKA,HEPATITIS A,1,0.06
198539,NJ,NEW JERSEY,HEPATITIS A,5,0.07
198539,NV,NEVADA,HEPATITIS A,15,1.53
198539,NY,NEW YORK,HEPATITIS A,22,0.12
198539,OH,OHIO,HEPATITIS A,11,0.1
198539,OK,OKLAHOMA,HEPATITIS A,8,0.25
198539,OR,OREGON,HEPATITIS A,54,2.01
198539,SC,SOUTH CAROLINA,HEPATITIS A,2,0.06
198539,SD,SOUTH DAKOTA,HEPATITIS A,19,2.73
198539,TN,TENNESSEE,HEPATITIS A,1,0.02
198539,TX,TEXAS,HEPATITIS A,53,0.32
198539,UT,UTAH,HEPATITIS A,5,0.3
198539,VA,VIRGINIA,HEPATITIS A,1,0.02
198539,WA,WASHINGTON,HEPATITIS A,3,0.07
198545,AK,ALASKA,HEPATITIS A,1,0.18
198545,AR,ARKANSAS,HEPATITIS A,2,0.09
198545,AZ,ARIZONA,HEPATITIS A,22,0.67
198545,CO,COLORADO,HEPATITIS A,10,0.31
198545,DE,DELAWARE,HEPATITIS A,1,0.16
198545,FL,FLORIDA,HEPATITIS A,10,0.09
198545,GA,GEORGIA,HEPATITIS A,8,0.13
198545,ID,IDAHO,HEPATITIS A,13,1.31
198545,IL,ILLINOIS,HEPATITIS A,2,0.02
198545,KS,KANSAS,HEPATITIS A,3,0.12
198545,KY,KENTUCKY,HEPATITIS A,1,0.03
198545,LA,LOUISIANA,HEPATITIS A,3,0.07
198545,MA,MASSACHUSETTS,HEPATITIS A,3,0.05
198545,MD,MARYLAND,HEPATITIS A,2,0.04
198545,MI,MICHIGAN,HEPATITIS A,5,0.05
198545,MN,MINNESOTA,HEPATITIS A,5,0.12
198545,MO,MISSOURI,HEPATITIS A,1,0.02
198545,MS,MISSISSIPPI,HEPATITIS A,1,0.04
198545,NC,NORTH CAROLINA,HEPATITIS A,4,0.06
198545,NJ,NEW JERSEY,HEPATITIS A,4,0.05
198545,NM,NEW MEXICO,HEPATITIS A,6,0.41
198545,NV,NEVADA,HEPATITIS A,9,0.92
198545,NY,NEW YORK,HEPATITIS A,10,0.06
198545,OH,OHIO,HEPATITIS A,10,0.09
198545,OK,OKLAHOMA,HEPATITIS A,6,0.18
198545,OR,OREGON,HEPATITIS A,48,1.79
198545,PA,PENNSYLVANIA,HEPATITIS A,13,0.11
198545,TX,TEXAS,HEPATITIS A,72,0.43
198545,VA,VIRGINIA,HEPATITIS A,6,0.1
198545,VT,VERMONT,HEPATITIS A,1,0.19
198545,WA,WASHINGTON,HEPATITIS A,5,0.11
198549,AL,ALABAMA,HEPATITIS A,1,0.03
198549,AR,ARKANSAS,HEPATITIS A,2,0.09
198549,AZ,ARIZONA,HEPATITIS A,14,0.42
198549,CA,CALIFORNIA,HEPATITIS A,167,0.62
198549,CO,COLORADO,HEPATITIS A,1,0.03
198549,CT,CONNECTICUT,HEPATITIS A,4,0.12
198549,DE,DELAWARE,HEPATITIS A,1,0.16
198549,FL,FLORIDA,HEPATITIS A,27,0.23
198549,GA,GEORGIA,HEPATITIS A,3,0.05
198549,ID,IDAHO,HEPATITIS A,8,0.81
198549,IL,ILLINOIS,HEPATITIS A,1,0.01
198549,IN,INDIANA,HEPATITIS A,7,0.13
198549,KY,KENTUCKY,HEPATITIS A,3,0.08
198549,LA,LOUISIANA,HEPATITIS A,4,0.09
198549,MA,MASSACHUSETTS,HEPATITIS A,4,0.07
198549,MD,MARYLAND,HEPATITIS A,2,0.04
198549,MI,MICHIGAN,HEPATITIS A,4,0.04
198549,MN,MINNESOTA,HEPATITIS A,9,0.21
198549,MO,MISSOURI,HEPATITIS A,2,0.04
198549,MS,MISSISSIPPI,HEPATITIS A,4,0.15
198549,MT,MONTANA,HEPATITIS A,6,0.74
198549,NC,NORTH CAROLINA,HEPATITIS A,2,0.03
198549,NE,NEBRASKA,HEPATITIS A,2,0.13
198549,NJ,NEW JERSEY,HEPATITIS A,5,0.07
198549,NM,NEW MEXICO,HEPATITIS A,9,0.62
198549,NV,NEVADA,HEPATITIS A,3,0.31
198549,NY,NEW YORK,HEPATITIS A,17,0.1
198549,OH,OHIO,HEPATITIS A,9,0.08
198549,OK,OKLAHOMA,HEPATITIS A,7,0.22
198549,OR,OREGON,HEPATITIS A,53,1.98
198549,PA,PENNSYLVANIA,HEPATITIS A,25,0.21
198549,SC,SOUTH CAROLINA,HEPATITIS A,1,0.03
198549,SD,SOUTH DAKOTA,HEPATITIS A,19,2.73
198549,TX,TEXAS,HEPATITIS A,58,0.35
198549,UT,UTAH,HEPATITIS A,1,0.06
198549,VA,VIRGINIA,HEPATITIS A,2,0.03
198549,VT,VERMONT,HEPATITIS A,1,0.19
198549,WA,WASHINGTON,HEPATITIS A,31,0.7
198550,AK,ALASKA,HEPATITIS A,1,0.18
198550,AL,ALABAMA,HEPATITIS A,2,0.05
198550,AR,ARKANSAS,HEPATITIS A,1,0.04
198550,AZ,ARIZONA,HEPATITIS A,29,0.88
198550,CA,CALIFORNIA,HEPATITIS A,105,0.39
198550,CO,COLORADO,HEPATITIS A,8,0.25
198550,CT,CONNECTICUT,HEPATITIS A,4,0.12
198550,FL,FLORIDA,HEPATITIS A,25,0.21
198550,GA,GEORGIA,HEPATITIS A,1,0.02
198550,HI,HAWAII,HEPATITIS A,4,0.38
198550,IL,ILLINOIS,HEPATITIS A,1,0.01
198550,IN,INDIANA,HEPATITIS A,2,0.04
198550,KS,KANSAS,HEPATITIS A,3,0.12
198550,KY,KENTUCKY,HEPATITIS A,2,0.05
198550,LA,LOUISIANA,HEPATITIS A,1,0.02
198550,MA,MASSACHUSETTS,HEPATITIS A,8,0.14
198550,ME,MAINE,HEPATITIS A,1,0.09
198550,MI,MICHIGAN,HEPATITIS A,5,0.05
198550,MO,MISSOURI,HEPATITIS A,1,0.02
198550,MS,MISSISSIPPI,HEPATITIS A,1,0.04
198550,MT,MONTANA,HEPATITIS A,3,0.37
198550,NC,NORTH CAROLINA,HEPATITIS A,3,0.05
198550,NE,NEBRASKA,HEPATITIS A,1,0.06
198550,NJ,NEW JERSEY,HEPATITIS A,8,0.1
198550,NM,NEW MEXICO,HEPATITIS A,11,0.75
198550,NV,NEVADA,HEPATITIS A,3,0.31
198550,OH,OHIO,HEPATITIS A,1,0.01
198550,OK,OKLAHOMA,HEPATITIS A,9,0.28
198550,OR,OREGON,HEPATITIS A,48,1.79
198550,PA,PENNSYLVANIA,HEPATITIS A,10,0.08
198550,RI,RHODE ISLAND,HEPATITIS A,1,0.1
198550,SD,SOUTH DAKOTA,HEPATITIS A,13,1.87
198550,TN,TENNESSEE,HEPATITIS A,2,0.04
198550,TX,TEXAS,HEPATITIS A,55,0.33
198550,UT,UTAH,HEPATITIS A,6,0.36
198550,VA,VIRGINIA,HEPATITIS A,1,0.02
198550,VT,VERMONT,HEPATITIS A,1,0.19
198550,WA,WASHINGTON,HEPATITIS A,7,0.16
198551,AL,ALABAMA,HEPATITIS A,1,0.03
198551,AZ,ARIZONA,HEPATITIS A,27,0.82
198551,CA,CALIFORNIA,HEPATITIS A,132,0.49
198551,CO,COLORADO,HEPATITIS A,7,0.22
198551,CT,CONNECTICUT,HEPATITIS A,3,0.09
198551,FL,FLORIDA,HEPATITIS A,10,0.09
198551,GA,GEORGIA,HEPATITIS A,7,0.12
198551,IA,IOWA,HEPATITIS A,1,0.04
198551,ID,IDAHO,HEPATITIS A,10,1.01
198551,IN,INDIANA,HEPATITIS A,4,0.07
198551,KS,KANSAS,HEPATITIS A,2,0.08
198551,KY,KENTUCKY,HEPATITIS A,7,0.19
198551,MA,MASSACHUSETTS,HEPATITIS A,9,0.15
198551,MD,MARYLAND,HEPATITIS A,4,0.09
198551,ME,MAINE,HEPATITIS A,1,0.09
198551,MI,MICHIGAN,HEPATITIS A,7,0.08
198551,MN,MINNESOTA,HEPATITIS A,7,0.17
198551,MT,MONTANA,HEPATITIS A,9,1.11
198551,NC,NORTH CAROLINA,HEPATITIS A,1,0.02
198551,NJ,NEW JERSEY,HEPATITIS A,2,0.03
198551,NV,NEVADA,HEPATITIS A,15,1.53
198551,OH,OHIO,HEPATITIS A,5,0.05
198551,OK,OKLAHOMA,HEPATITIS A,9,0.28
198551,OR,OREGON,HEPATITIS A,31,1.16
198551,PA,PENNSYLVANIA,HEPATITIS A,9,0.08
198551,SD,SOUTH DAKOTA,HEPATITIS A,14,2.01
198551,TN,TENNESSEE,HEPATITIS A,2,0.04
198551,TX,TEXAS,HEPATITIS A,42,0.25
198551,UT,UTAH,HEPATITIS A,11,0.66
198551,VA,VIRGINIA,HEPATITIS A,2,0.03
198551,WA,WASHINGTON,HEPATITIS A,48,1.08
198551,WV,WEST VIRGINIA,HEPATITIS A,1,0.05
198552,AZ,ARIZONA,HEPATITIS A,36,1.09
198552,CA,CALIFORNIA,HEPATITIS A,212,0.78
198552,CO,COLORADO,HEPATITIS A,7,0.22
198552,DC,DISTRICT OF COLUMBIA,HEPATITIS A,1,0.16
198552,DE,DELAWARE,HEPATITIS A,2,0.32
198552,FL,FLORIDA,HEPATITIS A,17,0.15
198552,GA,GEORGIA,HEPATITIS A,16,0.26
198552,HI,HAWAII,HEPATITIS A,1,0.1
198552,ID,IDAHO,HEPATITIS A,4,0.4
198552,KS,KANSAS,HEPATITIS A,4,0.16
198552,MA,MASSACHUSETTS,HEPATITIS A,6,0.1
198552,MD,MARYLAND,HEPATITIS A,2,0.04
198552,MI,MICHIGAN,HEPATITIS A,5,0.05
198552,MN,MINNESOTA,HEPATITIS A,2,0.05
198552,MO,MISSOURI,HEPATITIS A,1,0.02
198552,MS,MISSISSIPPI,HEPATITIS A,2,0.08
198552,MT,MONTANA,HEPATITIS A,5,0.61
198552,NE,NEBRASKA,HEPATITIS A,2,0.13
198552,NJ,NEW JERSEY,HEPATITIS A,11,0.14
198552,NV,NEVADA,HEPATITIS A,4,0.41
198552,OH,OHIO,HEPATITIS A,3,0.03
198552,OK,OKLAHOMA,HEPATITIS A,7,0.22
198552,OR,OREGON,HEPATITIS A,33,1.23
198552,PA,PENNSYLVANIA,HEPATITIS A,4,0.03
198552,SC,SOUTH CAROLINA,HEPATITIS A,4,0.12
198552,SD,SOUTH DAKOTA,HEPATITIS A,7,1.01
198552,TN,TENNESSEE,HEPATITIS A,1,0.02
198552,TX,TEXAS,HEPATITIS A,48,0.29
198552,UT,UTAH,HEPATITIS A,6,0.36
198552,VT,VERMONT,HEPATITIS A,1,0.19
198552,WA,WASHINGTON,HEPATITIS A,19,0.43
198552,WV,WEST VIRGINIA,HEPATITIS A,1,0.05
198601,AK,ALASKA,HEPATITIS A,1,0.19
198601,AL,ALABAMA,HEPATITIS A,3,0.07
198601,AZ,ARIZONA,HEPATITIS A,20,0.58
198601,CA,CALIFORNIA,HEPATITIS A,124,0.45
198601,CO,COLORADO,HEPATITIS A,3,0.09
198601,IA,IOWA,HEPATITIS A,2,0.07
198601,KY,KENTUCKY,HEPATITIS A,1,0.03
198601,MD,MARYLAND,HEPATITIS A,1,0.02
198601,ME,MAINE,HEPATITIS A,2,0.17
198601,MI,MICHIGAN,HEPATITIS A,1,0.01
198601,MO,MISSOURI,HEPATITIS A,1,0.02
198601,NC,NORTH CAROLINA,HEPATITIS A,3,0.05
198601,NJ,NEW JERSEY,HEPATITIS A,4,0.05
198601,NM,NEW MEXICO,HEPATITIS A,10,0.68
198601,NV,NEVADA,HEPATITIS A,5,0.49
198601,OH,OHIO,HEPATITIS A,7,0.07
198601,OR,OREGON,HEPATITIS A,53,1.96
198601,UT,UTAH,HEPATITIS A,5,0.3
198601,WA,WASHINGTON,HEPATITIS A,2,0.04
198602,AL,ALABAMA,HEPATITIS A,1,0.02
198602,AZ,ARIZONA,HEPATITIS A,7,0.2
198602,CA,CALIFORNIA,HEPATITIS A,126,0.45
198602,CO,COLORADO,HEPATITIS A,3,0.09
198602,DE,DELAWARE,HEPATITIS A,2,0.31
198602,GA,GEORGIA,HEPATITIS A,2,0.03
198602,HI,HAWAII,HEPATITIS A,3,0.28
198602,IA,IOWA,HEPATITIS A,1,0.04
198602,IN,INDIANA,HEPATITIS A,3,0.05
198602,KS,KANSAS,HEPATITIS A,1,0.04
198602,KY,KENTUCKY,HEPATITIS A,1,0.03
198602,MA,MASSACHUSETTS,HEPATITIS A,6,0.1
198602,MD,MARYLAND,HEPATITIS A,3,0.07
198602,MI,MICHIGAN,HEPATITIS A,4,0.04
198602,MO,MISSOURI,HEPATITIS A,2,0.04
198602,MT,MONTANA,HEPATITIS A,2,0.25
198602,NC,NORTH CAROLINA,HEPATITIS A,1,0.02
198602,NE,NEBRASKA,HEPATITIS A,1,0.06
198602,NJ,NEW JERSEY,HEPATITIS A,4,0.05
198602,NM,NEW MEXICO,HEPATITIS A,3,0.2
198602,NV,NEVADA,HEPATITIS A,6,0.59
198602,NY,NEW YORK,HEPATITIS A,23,0.13
198602,OH,OHIO,HEPATITIS A,3,0.03
198602,OR,OREGON,HEPATITIS A,38,1.41
198602,PA,PENNSYLVANIA,HEPATITIS A,9,0.08
198602,SD,SOUTH DAKOTA,HEPATITIS A,7,1.01
198602,TN,TENNESSEE,HEPATITIS A,1,0.02
198602,UT,UTAH,HEPATITIS A,1,0.06
198602,WA,WASHINGTON,HEPATITIS A,20,0.44
198602,WV,WEST VIRGINIA,HEPATITIS A,1,0.05
198603,AZ,ARIZONA,HEPATITIS A,43,1.25
198603,CA,CALIFORNIA,HEPATITIS A,1,0
198603,CO,COLORADO,HEPATITIS A,3,0.09
198603,CT,CONNECTICUT,HEPATITIS A,1,0.03
198603,DE,DELAWARE,HEPATITIS A,2,0.31
198603,FL,FLORIDA,HEPATITIS A,9,0.08
198603,GA,GEORGIA,HEPATITIS A,1,0.02
198603,ID,IDAHO,HEPATITIS A,4,0.41
198603,KS,KANSAS,HEPATITIS A,1,0.04
198603,MA,MASSACHUSETTS,HEPATITIS A,6,0.1
198603,MD,MARYLAND,HEPATITIS A,4,0.09
198603,MI,MICHIGAN,HEPATITIS A,6,0.07
198603,MN,MINNESOTA,HEPATITIS A,1,0.02
198603,MO,MISSOURI,HEPATITIS A,3,0.06
198603,MT,MONTANA,HEPATITIS A,1,0.12
198603,NC,NORTH CAROLINA,HEPATITIS A,3,0.05
198603,ND,NORTH DAKOTA,HEPATITIS A,1,0.15
198603,NH,NEW HAMPSHIRE,HEPATITIS A,5,0.47
198603,NM,NEW MEXICO,HEPATITIS A,7,0.47
198603,NV,NEVADA,HEPATITIS A,3,0.29
198603,OH,OHIO,HEPATITIS A,6,0.06
198603,OK,OKLAHOMA,HEPATITIS A,1,0.03
198603,OR,OREGON,HEPATITIS A,91,3.37
198603,PA,PENNSYLVANIA,HEPATITIS A,7,0.06
198603,SD,SOUTH DAKOTA,HEPATITIS A,1,0.14
198603,TN,TENNESSEE,HEPATITIS A,2,0.04
198603,TX,TEXAS,HEPATITIS A,10,0.06
198603,UT,UTAH,HEPATITIS A,2,0.12
198603,VA,VIRGINIA,HEPATITIS A,1,0.02
198603,VT,VERMONT,HEPATITIS A,1,0.19
198603,WA,WASHINGTON,HEPATITIS A,7,0.15
198603,WV,WEST VIRGINIA,HEPATITIS A,2,0.11
198604,CA,CALIFORNIA,HEPATITIS A,193,0.69
198604,CO,COLORADO,HEPATITIS A,4,0.12
198604,CT,CONNECTICUT,HEPATITIS A,1,0.03
198604,FL,FLORIDA,HEPATITIS A,21,0.18
198604,GA,GEORGIA,HEPATITIS A,9,0.14
198604,HI,HAWAII,HEPATITIS A,1,0.09
198604,IA,IOWA,HEPATITIS A,3,0.11
198604,IN,INDIANA,HEPATITIS A,3,0.05
198604,KS,KANSAS,HEPATITIS A,7,0.29
198604,KY,KENTUCKY,HEPATITIS A,1,0.03
198604,LA,LOUISIANA,HEPATITIS A,3,0.07
198604,MA,MASSACHUSETTS,HEPATITIS A,3,0.05
198604,MI,MICHIGAN,HEPATITIS A,4,0.04
198604,MN,MINNESOTA,HEPATITIS A,3,0.07
198604,MO,MISSOURI,HEPATITIS A,3,0.06
198604,MT,MONTANA,HEPATITIS A,2,0.25
198604,NH,NEW HAMPSHIRE,HEPATITIS A,1,0.09
198604,NJ,NEW JERSEY,HEPATITIS A,4,0.05
198604,NM,NEW MEXICO,HEPATITIS A,7,0.47
198604,NV,NEVADA,HEPATITIS A,4,0.39
198604,NY,NEW YORK,HEPATITIS A,31,0.17
198604,OH,OHIO,HEPATITIS A,10,0.09
198604,OK,OKLAHOMA,HEPATITIS A,7,0.22
198604,OR,OREGON,HEPATITIS A,82,3.04
198604,SC,SOUTH CAROLINA,HEPATITIS A,4,0.12
198604,SD,SOUTH DAKOTA,HEPATITIS A,3,0.43
198604,TN,TENNESSEE,HEPATITIS A,1,0.02
198604,TX,TEXAS,HEPATITIS A,35,0.21
198604,UT,UTAH,HEPATITIS A,11,0.66
198604,VA,VIRGINIA,HEPATITIS A,2,0.03
198604,WA,WASHINGTON,HEPATITIS A,23,0.51
198605,AR,ARKANSAS,HEPATITIS A,1,0.04
198605,CA,CALIFORNIA,HEPATITIS A,152,0.55
198605,CT,CONNECTICUT,HEPATITIS A,2,0.06
198605,DE,DELAWARE,HEPATITIS A,2,0.31
198605,FL,FLORIDA,HEPATITIS A,14,0.12
198605,GA,GEORGIA,HEPATITIS A,9,0.14
198605,ID,IDAHO,HEPATITIS A,4,0.41
198605,IL,ILLINOIS,HEPATITIS A,2,0.02
198605,IN,INDIANA,HEPATITIS A,3,0.05
198605,KS,KANSAS,HEPATITIS A,2,0.08
198605,KY,KENTUCKY,HEPATITIS A,2,0.05
198605,LA,LOUISIANA,HEPATITIS A,2,0.05
198605,MA,MASSACHUSETTS,HEPATITIS A,7,0.12
198605,MI,MICHIGAN,HEPATITIS A,7,0.08
198605,MN,MINNESOTA,HEPATITIS A,1,0.02
198605,MO,MISSOURI,HEPATITIS A,3,0.06
198605,MT,MONTANA,HEPATITIS A,5,0.62
198605,NC,NORTH CAROLINA,HEPATITIS A,1,0.02
198605,NE,NEBRASKA,HEPATITIS A,1,0.06
198605,NM,NEW MEXICO,HEPATITIS A,9,0.61
198605,NV,NEVADA,HEPATITIS A,9,0.88
198605,OH,OHIO,HEPATITIS A,3,0.03
198605,OK,OKLAHOMA,HEPATITIS A,9,0.28
198605,OR,OREGON,HEPATITIS A,61,2.26
198605,PA,PENNSYLVANIA,HEPATITIS A,4,0.03
198605,RI,RHODE ISLAND,HEPATITIS A,1,0.1
198605,SC,SOUTH CAROLINA,HEPATITIS A,1,0.03
198605,SD,SOUTH DAKOTA,HEPATITIS A,30,4.31
198605,TX,TEXAS,HEPATITIS A,24,0.14
198605,UT,UTAH,HEPATITIS A,11,0.66
198605,VA,VIRGINIA,HEPATITIS A,2,0.03
198605,WA,WASHINGTON,HEPATITIS A,17,0.38
